State,Total_Expenses,Product,Sales,Market_Size,Profit,Market,Marketing,Product_Type,Inventory,Type
Oklahoma,21.0,Decaf Irish Cream,90.0,Small Market,44.0,South,8,Coffee,821.0,Decaf
Oklahoma,19.0,Decaf Irish Cream,70.0,Small Market,30.0,South,8,Coffee,835.0,Decaf
Oklahoma,16.0,Decaf Irish Cream,59.0,Small Market,26.0,South,6,Coffee,856.0,Decaf
Oklahoma,17.0,Decaf Irish Cream,56.0,Small Market,22.0,South,6,Coffee,868.0,Decaf
Oklahoma,16.0,Decaf Irish Cream,55.0,Small Market,22.0,South,6,Coffee,865.0,Decaf
Oklahoma,21.0,Decaf Irish Cream,87.0,Small Market,42.0,South,9,Coffee,870.0,Decaf
Oklahoma,17.0,Caffe Mocha,56.0,Small Market,17.0,South,6,Espresso,452.0,Regular
Oklahoma,17.0,Caffe Mocha,53.0,Small Market,15.0,South,5,Espresso,449.0,Regular
Oklahoma,16.0,Caffe Mocha,44.0,Small Market,10.0,South,5,Espresso,478.0,Regular
Oklahoma,17.0,Caffe Mocha,44.0,Small Market,9.0,South,5,Espresso,486.0,Regular
Oklahoma,15.0,Caffe Mocha,41.0,Small Market,10.0,South,4,Espresso,484.0,Regular
Oklahoma,19.0,Caffe Mocha,80.0,Small Market,29.0,South,8,Espresso,482.0,Regular
Oklahoma,15.0,Caffe Mocha,49.0,Small Market,18.0,South,5,Espresso,464.0,Regular
Oklahoma,15.0,Caffe Mocha,44.0,Small Market,14.0,South,5,Espresso,478.0,Regular
Oklahoma,16.0,Caffe Mocha,44.0,Small Market,12.0,South,5,Espresso,486.0,Regular
Oklahoma,68.0,Decaf Espresso,278.0,Small Market,99.0,South,36,Espresso,767.0,Decaf
Oklahoma,57.0,Decaf Espresso,197.0,Small Market,62.0,South,25,Espresso,798.0,Decaf
Oklahoma,63.0,Decaf Espresso,276.0,Small Market,137.0,South,36,Espresso,767.0,Decaf
Oklahoma,61.0,Decaf Espresso,236.0,Small Market,107.0,South,29,Espresso,817.0,Decaf
Oklahoma,53.0,Chamomile,120.0,Small Market,13.0,South,20,Herbal Tea,312.0,Decaf
Oklahoma,54.0,Chamomile,118.0,Small Market,11.0,South,20,Herbal Tea,306.0,Decaf
Oklahoma,55.0,Chamomile,130.0,Small Market,17.0,South,22,Herbal Tea,338.0,Decaf
Oklahoma,55.0,Chamomile,133.0,Small Market,19.0,South,22,Herbal Tea,377.0,Decaf
Oklahoma,54.0,Chamomile,121.0,Small Market,13.0,South,20,Herbal Tea,391.0,Decaf
Oklahoma,56.0,Chamomile,134.0,Small Market,20.0,South,20,Herbal Tea,312.0,Decaf
Oklahoma,53.0,Chamomile,128.0,Small Market,19.0,South,20,Herbal Tea,301.0,Decaf
Oklahoma,55.0,Chamomile,135.0,Small Market,22.0,South,21,Herbal Tea,313.0,Decaf
Oklahoma,53.0,Chamomile,139.0,Small Market,28.0,South,23,Herbal Tea,397.0,Decaf
Oklahoma,112.0,Lemon,221.0,Small Market,17.0,South,83,Herbal Tea,599.0,Decaf
Oklahoma,115.0,Lemon,242.0,Small Market,25.0,South,86,Herbal Tea,532.0,Decaf
Oklahoma,116.0,Lemon,242.0,Small Market,24.0,South,86,Herbal Tea,554.0,Decaf
Oklahoma,120.0,Lemon,262.0,Small Market,35.0,South,100,Herbal Tea,665.0,Decaf
Oklahoma,117.0,Lemon,245.0,Small Market,25.0,South,87,Herbal Tea,683.0,Decaf
Oklahoma,57.0,Caffe Latte,267.0,Small Market,98.0,South,34,Espresso,-120.0,Regular
Oklahoma,58.0,Caffe Latte,273.0,Small Market,101.0,South,35,Espresso,-387.0,Regular
Oklahoma,59.0,Caffe Latte,282.0,Small Market,105.0,South,36,Espresso,-660.0,Regular
Oklahoma,59.0,Caffe Latte,277.0,Small Market,102.0,South,35,Espresso,-1278.0,Regular
Oklahoma,54.0,Caffe Latte,245.0,Small Market,89.0,South,31,Espresso,-2003.0,Regular
Oklahoma,65.0,Caffe Latte,320.0,Small Market,121.0,South,41,Espresso,-2248.0,Regular
Oklahoma,54.0,Caffe Latte,271.0,Small Market,139.0,South,35,Espresso,-387.0,Regular
Oklahoma,55.0,Caffe Latte,275.0,Small Market,141.0,South,35,Espresso,-1278.0,Regular
Oklahoma,52.0,Caffe Latte,245.0,Small Market,122.0,South,29,Espresso,-1555.0,Regular
Oklahoma,65.0,Caffe Latte,341.0,Small Market,180.0,South,41,Espresso,-2248.0,Regular
Oregon,76.0,Amaretto,125.0,Small Market,-3.0,West,47,Coffee,421.0,Regular
Oregon,77.0,Amaretto,128.0,Small Market,-2.0,West,48,Coffee,458.0,Regular
Oregon,72.0,Amaretto,112.0,Small Market,-7.0,West,42,Coffee,521.0,Regular
Oregon,90.0,Amaretto,168.0,Small Market,2.0,West,57,Coffee,435.0,Regular
Oregon,76.0,Amaretto,133.0,Small Market,-4.0,West,47,Coffee,433.0,Regular
Oregon,64.0,Amaretto,106.0,Small Market,-8.0,West,40,Coffee,496.0,Regular
Oregon,61.0,Amaretto,94.0,Small Market,-14.0,West,36,Coffee,517.0,Regular
Oregon,77.0,Amaretto,134.0,Small Market,-4.0,West,47,Coffee,509.0,Regular
Oregon,76.0,Amaretto,130.0,Small Market,-7.0,West,46,Coffee,503.0,Regular
Oregon,65.0,Columbian,160.0,Small Market,28.0,West,22,Coffee,400.0,Regular
Oregon,65.0,Columbian,155.0,Small Market,25.0,West,21,Coffee,392.0,Regular
Oregon,63.0,Columbian,149.0,Small Market,24.0,West,20,Coffee,385.0,Regular
Oregon,62.0,Columbian,119.0,Small Market,8.0,West,16,Coffee,399.0,Regular
Oregon,56.0,Columbian,98.0,Small Market,1.0,West,13,Coffee,482.0,Regular
Oregon,68.0,Columbian,179.0,Small Market,44.0,West,22,Coffee,400.0,Regular
Oregon,65.0,Columbian,165.0,Small Market,37.0,West,21,Coffee,392.0,Regular
Oregon,57.0,Columbian,111.0,Small Market,6.0,West,15,Coffee,456.0,Regular
Oregon,63.0,Columbian,153.0,Small Market,31.0,West,19,Coffee,463.0,Regular
Oregon,38.0,Decaf Irish Cream,121.0,Small Market,34.0,West,15,Coffee,351.0,Decaf
Oregon,36.0,Decaf Irish Cream,107.0,Small Market,28.0,West,13,Coffee,363.0,Decaf
Oregon,33.0,Decaf Irish Cream,85.0,Small Market,18.0,West,10,Coffee,432.0,Decaf
Oregon,36.0,Decaf Irish Cream,114.0,Small Market,32.0,West,14,Coffee,424.0,Decaf
Oregon,35.0,Decaf Irish Cream,101.0,Small Market,25.0,West,13,Coffee,435.0,Decaf
Oregon,33.0,Decaf Irish Cream,92.0,Small Market,28.0,West,12,Coffee,414.0,Decaf
Oregon,30.0,Decaf Irish Cream,84.0,Small Market,26.0,West,10,Coffee,428.0,Decaf
Oregon,36.0,Decaf Irish Cream,114.0,Small Market,42.0,West,13,Coffee,424.0,Decaf
Oregon,36.0,Decaf Irish Cream,121.0,Small Market,47.0,West,14,Coffee,424.0,Decaf
Oregon,49.0,Green Tea,206.0,Small Market,71.0,West,26,Tea,490.0,Regular
Oregon,59.0,Green Tea,282.0,Small Market,105.0,West,36,Tea,636.0,Regular
Oregon,66.0,Green Tea,336.0,Small Market,129.0,West,43,Tea,692.0,Regular
Oregon,65.0,Green Tea,320.0,Small Market,121.0,West,41,Tea,690.0,Regular
Oregon,55.0,Green Tea,279.0,Small Market,145.0,West,36,Tea,636.0,Regular
Oregon,55.0,Green Tea,275.0,Small Market,141.0,West,35,Tea,678.0,Regular
Oregon,65.0,Green Tea,341.0,Small Market,180.0,West,41,Tea,690.0,Regular
Oregon,47.0,Caffe Mocha,140.0,Small Market,33.0,West,19,Espresso,336.0,Regular
Oregon,44.0,Caffe Mocha,118.0,Small Market,24.0,West,16,Espresso,397.0,Regular
Oregon,43.0,Caffe Mocha,110.0,Small Market,20.0,West,15,Espresso,420.0,Regular
Oregon,43.0,Caffe Mocha,108.0,Small Market,19.0,West,15,Espresso,415.0,Regular
Oregon,46.0,Caffe Mocha,138.0,Small Market,33.0,West,19,Espresso,411.0,Regular
Oregon,45.0,Caffe Mocha,127.0,Small Market,28.0,West,17,Espresso,424.0,Regular
Oregon,49.0,Caffe Mocha,157.0,Small Market,51.0,West,19,Espresso,336.0,Regular
Oregon,45.0,Caffe Mocha,143.0,Small Market,47.0,West,18,Espresso,323.0,Regular
Oregon,40.0,Caffe Mocha,109.0,Small Market,28.0,West,15,Espresso,420.0,Regular
Oregon,44.0,Caffe Mocha,133.0,Small Market,42.0,West,17,Espresso,410.0,Regular
Oregon,45.0,Caffe Mocha,135.0,Small Market,42.0,West,17,Espresso,424.0,Regular
Oregon,70.0,Decaf Espresso,325.0,Small Market,93.0,West,45,Espresso,1091.0,Decaf
Oregon,65.0,Decaf Espresso,291.0,Small Market,81.0,West,40,Espresso,1292.0,Decaf
Oregon,70.0,Decaf Espresso,322.0,Small Market,91.0,West,45,Espresso,1267.0,Decaf
Oregon,74.0,Decaf Espresso,363.0,Small Market,108.0,West,50,Espresso,1283.0,Decaf
Oregon,71.0,Decaf Espresso,362.0,Small Market,147.0,West,47,Espresso,1073.0,Decaf
Oregon,69.0,Decaf Espresso,346.0,Small Market,140.0,West,45,Espresso,1059.0,Decaf
Oregon,61.0,Decaf Espresso,295.0,Small Market,115.0,West,41,Espresso,1245.0,Decaf
Oregon,60.0,Decaf Espresso,288.0,Small Market,112.0,West,40,Espresso,1304.0,Decaf
Oregon,70.0,Decaf Espresso,343.0,Small Market,135.0,West,45,Espresso,1267.0,Decaf
Oregon,19.0,Chamomile,75.0,Small Market,26.0,West,8,Herbal Tea,794.0,Decaf
Oregon,20.0,Chamomile,74.0,Small Market,24.0,West,8,Herbal Tea,829.0,Decaf
Oregon,19.0,Chamomile,63.0,Small Market,19.0,West,7,Herbal Tea,823.0,Decaf
Oregon,22.0,Chamomile,101.0,Small Market,51.0,West,10,Herbal Tea,777.0,Decaf
Oregon,20.0,Chamomile,86.0,Small Market,42.0,West,9,Herbal Tea,772.0,Decaf
Oregon,22.0,Chamomile,98.0,Small Market,49.0,West,10,Herbal Tea,768.0,Decaf
Oregon,18.0,Chamomile,74.0,Small Market,36.0,West,8,Herbal Tea,794.0,Decaf
Oregon,19.0,Chamomile,73.0,Small Market,33.0,West,8,Herbal Tea,829.0,Decaf
Oregon,19.0,Chamomile,65.0,Small Market,25.0,West,7,Herbal Tea,823.0,Decaf
Oregon,17.0,Chamomile,64.0,Small Market,28.0,West,6,Herbal Tea,829.0,Decaf
Oregon,27.0,Lemon,100.0,Small Market,29.0,West,14,Herbal Tea,623.0,Decaf
Oregon,26.0,Lemon,99.0,Small Market,30.0,West,14,Herbal Tea,597.0,Decaf
Oregon,26.0,Lemon,94.0,Small Market,27.0,West,13,Herbal Tea,592.0,Decaf
Oregon,28.0,Lemon,112.0,Small Market,45.0,West,14,Herbal Tea,623.0,Decaf
Oregon,26.0,Lemon,107.0,Small Market,45.0,West,14,Herbal Tea,618.0,Decaf
Oregon,26.0,Lemon,104.0,Small Market,43.0,West,14,Herbal Tea,613.0,Decaf
Oregon,24.0,Lemon,98.0,Small Market,41.0,West,14,Herbal Tea,597.0,Decaf
Oregon,24.0,Lemon,93.0,Small Market,37.0,West,13,Herbal Tea,592.0,Decaf
Oregon,38.0,Lemon,197.0,Small Market,98.0,West,26,Herbal Tea,551.0,Decaf
Oregon,17.0,Darjeeling,53.0,Small Market,15.0,West,5,Tea,454.0,Regular
Oregon,17.0,Darjeeling,49.0,Small Market,12.0,West,5,Tea,464.0,Regular
Oregon,17.0,Darjeeling,44.0,Small Market,9.0,West,5,Tea,478.0,Regular
Oregon,16.0,Darjeeling,41.0,Small Market,9.0,West,4,Tea,484.0,Regular
Oregon,17.0,Darjeeling,60.0,Small Market,25.0,West,6,Tea,452.0,Regular
Oregon,16.0,Darjeeling,49.0,Small Market,17.0,West,5,Tea,464.0,Regular
Oregon,16.0,Darjeeling,44.0,Small Market,12.0,West,5,Tea,486.0,Regular
Oregon,20.0,Darjeeling,85.0,Small Market,42.0,West,8,Tea,482.0,Regular
Oregon,58.0,Earl Grey,210.0,Small Market,68.0,West,27,Tea,651.0,Regular
Oregon,58.0,Earl Grey,210.0,Small Market,68.0,West,27,Tea,632.0,Regular
Oregon,62.0,Earl Grey,235.0,Small Market,79.0,West,31,Tea,697.0,Regular
Oregon,67.0,Earl Grey,278.0,Small Market,100.0,West,36,Tea,767.0,Regular
Oregon,68.0,Earl Grey,286.0,Small Market,104.0,West,37,Tea,822.0,Regular
Oregon,61.0,Earl Grey,235.0,Small Market,106.0,West,27,Tea,651.0,Regular
Oregon,58.0,Earl Grey,213.0,Small Market,92.0,West,26,Tea,640.0,Regular
Oregon,61.0,Earl Grey,237.0,Small Market,108.0,West,29,Tea,653.0,Regular
Oregon,58.0,Earl Grey,233.0,Small Market,109.0,West,31,Tea,697.0,Regular
Oregon,62.0,Earl Grey,276.0,Small Market,138.0,West,36,Tea,767.0,Regular
Oregon,63.0,Earl Grey,265.0,Small Market,129.0,West,32,Tea,798.0,Regular
Oregon,59.0,Earl Grey,218.0,Small Market,95.0,West,27,Tea,788.0,Regular
Oregon,57.0,Earl Grey,210.0,Small Market,92.0,West,25,Tea,798.0,Regular
Oregon,56.0,Caffe Latte,130.0,Small Market,16.0,West,22,Espresso,338.0,Regular
Oregon,55.0,Caffe Latte,132.0,Small Market,18.0,West,22,Espresso,331.0,Regular
Oregon,53.0,Caffe Latte,115.0,Small Market,11.0,West,19,Espresso,396.0,Regular
Oregon,51.0,Caffe Latte,102.0,Small Market,6.0,West,17,Espresso,409.0,Regular
Oregon,54.0,Caffe Latte,120.0,Small Market,12.0,West,20,Espresso,404.0,Regular
Oregon,59.0,Caffe Latte,145.0,Small Market,25.0,West,22,Espresso,338.0,Regular
Oregon,56.0,Caffe Latte,137.0,Small Market,22.0,West,22,Espresso,325.0,Regular
Oregon,53.0,Caffe Latte,132.0,Small Market,24.0,West,20,Espresso,410.0,Regular
Oregon,86.0,Amaretto,150.0,Small Market,1.0,West,57,Coffee,435.0,Regular
Oregon,69.0,Amaretto,107.0,Small Market,-6.0,West,40,Coffee,496.0,Regular
Oregon,63.0,Amaretto,89.0,Small Market,-11.0,West,33,Coffee,513.0,Regular
Oregon,77.0,Amaretto,126.0,Small Market,-3.0,West,47,Coffee,509.0,Regular
Oregon,77.0,Amaretto,125.0,Small Market,-4.0,West,47,Coffee,509.0,Regular
Oregon,79.0,Amaretto,137.0,Small Market,-6.0,West,49,Coffee,427.0,Regular
Oregon,72.0,Amaretto,119.0,Small Market,-10.0,West,42,Coffee,521.0,Regular
Oregon,62.0,Columbian,137.0,Small Market,18.0,West,18,Coffee,469.0,Regular
Oregon,62.0,Columbian,127.0,Small Market,12.0,West,16,Coffee,399.0,Regular
Oregon,51.0,Columbian,93.0,Small Market,0.0,West,12,Coffee,478.0,Regular
Oregon,62.0,Columbian,146.0,Small Market,27.0,West,18,Coffee,469.0,Regular
Oregon,61.0,Columbian,136.0,Small Market,21.0,West,17,Coffee,470.0,Regular
Oregon,56.0,Columbian,104.0,Small Market,1.0,West,13,Coffee,482.0,Regular
Oregon,35.0,Decaf Irish Cream,93.0,Small Market,20.0,West,12,Coffee,414.0,Decaf
Oregon,32.0,Decaf Irish Cream,85.0,Small Market,19.0,West,10,Coffee,428.0,Decaf
Oregon,36.0,Decaf Irish Cream,114.0,Small Market,42.0,West,13,Coffee,363.0,Decaf
Oregon,31.0,Decaf Irish Cream,84.0,Small Market,25.0,West,10,Coffee,432.0,Decaf
Oregon,35.0,Decaf Irish Cream,108.0,Small Market,37.0,West,13,Coffee,435.0,Decaf
Oregon,49.0,Green Tea,200.0,Small Market,67.0,West,26,Tea,500.0,Regular
Oregon,51.0,Green Tea,214.0,Small Market,74.0,West,27,Tea,481.0,Regular
Oregon,59.0,Green Tea,277.0,Small Market,102.0,West,35,Tea,678.0,Regular
Oregon,53.0,Green Tea,230.0,Small Market,81.0,West,29,Tea,666.0,Regular
Oregon,51.0,Green Tea,224.0,Small Market,104.0,West,26,Tea,500.0,Regular
Oregon,54.0,Green Tea,271.0,Small Market,139.0,West,35,Tea,555.0,Regular
Oregon,61.0,Green Tea,333.0,Small Market,178.0,West,43,Tea,692.0,Regular
Oregon,51.0,Green Tea,232.0,Small Market,113.0,West,28,Tea,656.0,Regular
Oregon,47.0,Caffe Mocha,140.0,Small Market,33.0,West,19,Espresso,329.0,Regular
Oregon,44.0,Caffe Mocha,123.0,Small Market,27.0,West,17,Espresso,361.0,Regular
Oregon,44.0,Caffe Mocha,125.0,Small Market,28.0,West,17,Espresso,410.0,Regular
Oregon,47.0,Caffe Mocha,149.0,Small Market,49.0,West,19,Espresso,329.0,Regular
Oregon,41.0,Caffe Mocha,117.0,Small Market,33.0,West,16,Espresso,397.0,Regular
Oregon,44.0,Caffe Mocha,131.0,Small Market,40.0,West,17,Espresso,405.0,Regular
Oregon,46.0,Caffe Mocha,147.0,Small Market,49.0,West,19,Espresso,411.0,Regular
Oregon,66.0,Decaf Espresso,298.0,Small Market,83.0,West,41,Espresso,1156.0,Decaf
Oregon,66.0,Decaf Espresso,298.0,Small Market,83.0,West,41,Espresso,1245.0,Decaf
Oregon,65.0,Decaf Espresso,291.0,Small Market,81.0,West,40,Espresso,1304.0,Decaf
Oregon,68.0,Decaf Espresso,310.0,Small Market,87.0,West,43,Espresso,1280.0,Decaf
Oregon,61.0,Decaf Espresso,295.0,Small Market,115.0,West,41,Espresso,1156.0,Decaf
Oregon,60.0,Decaf Espresso,288.0,Small Market,112.0,West,40,Espresso,1292.0,Decaf
Oregon,22.0,Chamomile,92.0,Small Market,33.0,West,10,Herbal Tea,768.0,Decaf
Oregon,19.0,Chamomile,61.0,Small Market,17.0,West,7,Herbal Tea,823.0,Decaf
Oregon,17.0,Chamomile,60.0,Small Market,19.0,West,6,Herbal Tea,829.0,Decaf
Oregon,18.0,Chamomile,68.0,Small Market,30.0,West,7,Herbal Tea,816.0,Decaf
Oregon,19.0,Chamomile,67.0,Small Market,28.0,West,7,Herbal Tea,823.0,Decaf
Oregon,26.0,Lemon,100.0,Small Market,30.0,West,14,Herbal Tea,618.0,Decaf
Oregon,34.0,Lemon,155.0,Small Market,53.0,West,22,Herbal Tea,587.0,Decaf
Oregon,38.0,Lemon,185.0,Small Market,66.0,West,26,Herbal Tea,551.0,Decaf
Oregon,28.0,Lemon,113.0,Small Market,47.0,West,15,Herbal Tea,608.0,Decaf
Oregon,24.0,Lemon,98.0,Small Market,41.0,West,14,Herbal Tea,602.0,Decaf
Oregon,32.0,Lemon,154.0,Small Market,73.0,West,22,Herbal Tea,587.0,Decaf
Oregon,32.0,Lemon,149.0,Small Market,70.0,West,20,Herbal Tea,579.0,Decaf
Oregon,42.0,Lemon,218.0,Small Market,108.0,West,29,Herbal Tea,572.0,Decaf
Oregon,42.0,Lemon,213.0,Small Market,104.0,West,29,Herbal Tea,561.0,Decaf
Oregon,17.0,Darjeeling,56.0,Small Market,17.0,West,6,Tea,452.0,Regular
Oregon,17.0,Darjeeling,44.0,Small Market,9.0,West,5,Tea,486.0,Regular
Oregon,17.0,Darjeeling,50.0,Small Market,13.0,West,5,Tea,482.0,Regular
Oregon,16.0,Darjeeling,53.0,Small Market,16.0,West,5,Tea,480.0,Regular
Oregon,20.0,Darjeeling,80.0,Small Market,28.0,West,8,Tea,482.0,Regular
Oregon,21.0,Darjeeling,90.0,Small Market,44.0,West,8,Tea,456.0,Regular
Oregon,16.0,Darjeeling,56.0,Small Market,24.0,West,5,Tea,449.0,Regular
Oregon,17.0,Darjeeling,56.0,Small Market,22.0,West,5,Tea,454.0,Regular
Oregon,15.0,Darjeeling,41.0,Small Market,12.0,West,4,Tea,484.0,Regular
Oregon,17.0,Darjeeling,53.0,Small Market,19.0,West,5,Tea,482.0,Regular
Oregon,19.0,Darjeeling,78.0,Small Market,37.0,West,8,Tea,490.0,Regular
Oregon,61.0,Earl Grey,222.0,Small Market,73.0,West,29,Tea,653.0,Regular
Oregon,63.0,Earl Grey,249.0,Small Market,87.0,West,32,Tea,798.0,Regular
Oregon,63.0,Earl Grey,283.0,Small Market,144.0,West,37,Tea,822.0,Regular
Oregon,63.0,Earl Grey,283.0,Small Market,144.0,West,37,Tea,810.0,Regular
Oregon,56.0,Caffe Latte,129.0,Small Market,15.0,West,22,Espresso,325.0,Regular
Oregon,54.0,Caffe Latte,121.0,Small Market,13.0,West,20,Espresso,337.0,Regular
Oregon,54.0,Caffe Latte,118.0,Small Market,11.0,West,20,Espresso,361.0,Regular
Oregon,53.0,Caffe Latte,124.0,Small Market,16.0,West,20,Espresso,410.0,Regular
Oregon,55.0,Caffe Latte,141.0,Small Market,27.0,West,22,Espresso,331.0,Regular
Oregon,50.0,Caffe Latte,117.0,Small Market,15.0,West,20,Espresso,361.0,Regular
Oregon,47.0,Caffe Latte,108.0,Small Market,12.0,West,18,Espresso,414.0,Regular
Oregon,79.0,Amaretto,129.0,Small Market,-4.0,West,49,Coffee,427.0,Regular
Oregon,76.0,Amaretto,125.0,Small Market,-3.0,West,47,Coffee,433.0,Regular
Oregon,66.0,Amaretto,95.0,Small Market,-10.0,West,36,Coffee,517.0,Regular
Oregon,76.0,Amaretto,122.0,Small Market,-5.0,West,46,Coffee,503.0,Regular
Oregon,76.0,Amaretto,133.0,Small Market,-4.0,West,47,Coffee,421.0,Regular
Oregon,72.0,Amaretto,127.0,Small Market,-3.0,West,48,Coffee,458.0,Regular
Oregon,59.0,Amaretto,88.0,Small Market,-15.0,West,33,Coffee,513.0,Regular
Oregon,77.0,Amaretto,133.0,Small Market,-6.0,West,47,Coffee,509.0,Regular
Oregon,60.0,Columbian,116.0,Small Market,8.0,West,15,Coffee,422.0,Regular
Oregon,61.0,Columbian,112.0,Small Market,4.0,West,15,Coffee,456.0,Regular
Oregon,55.0,Columbian,94.0,Small Market,0.0,West,12,Coffee,478.0,Regular
Oregon,59.0,Columbian,114.0,Small Market,8.0,West,15,Coffee,474.0,Regular
Oregon,63.0,Columbian,144.0,Small Market,21.0,West,19,Coffee,463.0,Regular
Oregon,61.0,Columbian,128.0,Small Market,14.0,West,17,Coffee,470.0,Regular
Oregon,63.0,Columbian,159.0,Small Market,36.0,West,20,Coffee,385.0,Regular
Oregon,56.0,Columbian,115.0,Small Market,11.0,West,15,Coffee,422.0,Regular
Oregon,55.0,Columbian,113.0,Small Market,11.0,West,15,Coffee,474.0,Regular
Oregon,41.0,Decaf Irish Cream,140.0,Small Market,42.0,West,18,Coffee,364.0,Decaf
Oregon,38.0,Decaf Irish Cream,128.0,Small Market,38.0,West,16,Coffee,357.0,Decaf
Oregon,36.0,Decaf Irish Cream,103.0,Small Market,25.0,West,13,Coffee,384.0,Decaf
Oregon,36.0,Decaf Irish Cream,107.0,Small Market,28.0,West,13,Coffee,424.0,Decaf
Oregon,35.0,Decaf Irish Cream,107.0,Small Market,29.0,West,13,Coffee,419.0,Decaf
Oregon,43.0,Decaf Irish Cream,157.0,Small Market,65.0,West,18,Coffee,364.0,Decaf
Oregon,38.0,Decaf Irish Cream,136.0,Small Market,56.0,West,16,Coffee,357.0,Decaf
Oregon,38.0,Decaf Irish Cream,129.0,Small Market,50.0,West,15,Coffee,351.0,Decaf
Oregon,33.0,Decaf Irish Cream,102.0,Small Market,35.0,West,13,Coffee,384.0,Decaf
Oregon,35.0,Decaf Irish Cream,114.0,Small Market,43.0,West,13,Coffee,419.0,Decaf
Oregon,57.0,Green Tea,267.0,Small Market,98.0,West,34,Tea,502.0,Regular
Oregon,58.0,Green Tea,273.0,Small Market,101.0,West,35,Tea,555.0,Regular
Oregon,51.0,Green Tea,218.0,Small Market,76.0,West,28,Tea,656.0,Regular
Oregon,54.0,Green Tea,245.0,Small Market,89.0,West,31,Tea,666.0,Regular
Oregon,49.0,Green Tea,220.0,Small Market,105.0,West,26,Tea,490.0,Regular
Oregon,51.0,Green Tea,228.0,Small Market,110.0,West,27,Tea,481.0,Regular
Oregon,57.0,Green Tea,285.0,Small Market,145.0,West,34,Tea,502.0,Regular
Oregon,53.0,Green Tea,245.0,Small Market,120.0,West,29,Tea,666.0,Regular
Oregon,54.0,Green Tea,261.0,Small Market,132.0,West,31,Tea,666.0,Regular
Oregon,45.0,Caffe Mocha,134.0,Small Market,32.0,West,18,Espresso,323.0,Regular
Oregon,46.0,Caffe Mocha,129.0,Small Market,28.0,West,18,Espresso,336.0,Regular
Oregon,44.0,Caffe Mocha,123.0,Small Market,27.0,West,17,Espresso,405.0,Regular
Oregon,46.0,Caffe Mocha,137.0,Small Market,42.0,West,18,Espresso,336.0,Regular
Oregon,41.0,Caffe Mocha,122.0,Small Market,37.0,West,17,Espresso,361.0,Regular
Oregon,40.0,Caffe Mocha,107.0,Small Market,26.0,West,15,Espresso,415.0,Regular
Oregon,72.0,Decaf Espresso,341.0,Small Market,99.0,West,47,Espresso,1091.0,Decaf
Oregon,71.0,Decaf Espresso,340.0,Small Market,99.0,West,47,Espresso,1073.0,Decaf
Oregon,69.0,Decaf Espresso,325.0,Small Market,94.0,West,45,Espresso,1059.0,Decaf
Oregon,66.0,Decaf Espresso,306.0,Small Market,87.0,West,42,Espresso,1319.0,Decaf
Oregon,76.0,Decaf Espresso,382.0,Small Market,154.0,West,47,Espresso,1091.0,Decaf
Oregon,70.0,Decaf Espresso,346.0,Small Market,138.0,West,45,Espresso,1091.0,Decaf
Oregon,68.0,Decaf Espresso,330.0,Small Market,129.0,West,43,Espresso,1280.0,Decaf
Oregon,74.0,Decaf Espresso,387.0,Small Market,160.0,West,50,Espresso,1283.0,Decaf
Oregon,66.0,Decaf Espresso,326.0,Small Market,129.0,West,42,Espresso,1319.0,Decaf
Oregon,21.0,Chamomile,90.0,Small Market,33.0,West,10,Herbal Tea,777.0,Decaf
Oregon,20.0,Chamomile,81.0,Small Market,28.0,West,9,Herbal Tea,772.0,Decaf
Oregon,21.0,Chamomile,87.0,Small Market,31.0,West,9,Herbal Tea,777.0,Decaf
Oregon,19.0,Chamomile,69.0,Small Market,22.0,West,7,Herbal Tea,816.0,Decaf
Oregon,18.0,Chamomile,62.0,Small Market,19.0,West,7,Herbal Tea,826.0,Decaf
Oregon,19.0,Chamomile,61.0,Small Market,17.0,West,7,Herbal Tea,820.0,Decaf
Oregon,21.0,Chamomile,93.0,Small Market,46.0,West,9,Herbal Tea,777.0,Decaf
Oregon,17.0,Chamomile,61.0,Small Market,26.0,West,7,Herbal Tea,826.0,Decaf
Oregon,19.0,Chamomile,65.0,Small Market,25.0,West,7,Herbal Tea,820.0,Decaf
Oregon,26.0,Lemon,98.0,Small Market,29.0,West,14,Herbal Tea,613.0,Decaf
Oregon,28.0,Lemon,106.0,Small Market,32.0,West,15,Herbal Tea,608.0,Decaf
Oregon,26.0,Lemon,99.0,Small Market,30.0,West,14,Herbal Tea,602.0,Decaf
Oregon,32.0,Lemon,140.0,Small Market,47.0,West,20,Herbal Tea,579.0,Decaf
Oregon,42.0,Lemon,205.0,Small Market,73.0,West,29,Herbal Tea,572.0,Decaf
Oregon,42.0,Lemon,200.0,Small Market,70.0,West,29,Herbal Tea,561.0,Decaf
Oregon,20.0,Darjeeling,80.0,Small Market,28.0,West,8,Tea,456.0,Regular
Oregon,16.0,Darjeeling,53.0,Small Market,16.0,West,5,Tea,449.0,Regular
Oregon,19.0,Darjeeling,73.0,Small Market,25.0,West,8,Tea,490.0,Regular
Oregon,16.0,Darjeeling,44.0,Small Market,12.0,West,5,Tea,478.0,Regular
Oregon,16.0,Darjeeling,56.0,Small Market,24.0,West,5,Tea,480.0,Regular
Oregon,58.0,Earl Grey,200.0,Small Market,62.0,West,26,Tea,640.0,Regular
Oregon,68.0,Earl Grey,286.0,Small Market,104.0,West,37,Tea,810.0,Regular
